125,126,DELETE,2024-12-01 12:10:00,system
126,127,INSERT,2024-12-01 12:10:00,system
127,128,UPDATE,2024-12-01 12:10:00,system
128,129,DELETE,2024-12-01 12:10:00,system
129,130,INSERT,2024-12-01 12:10:00,system
130,131,UPDATE,2024-12-01 12:10:00,system
131,132,DELETE,2024-12-01 12:10:00,system
132,133,INSERT,2024-12-01 12:10:00,system
133,134,UPDATE,2024-12-01 12:10:00,system
134,135,DELETE,2024-12-01 12:10:00,system
135,136,INSERT,2024-12-01 12:10:00,system
136,137,UPDATE,2024-12-01 12:10:00,system
137,138,DELETE,2024-12-01 12:10:00,system
138,139,INSERT,2024-12-01 12:10:00,system
139,140,UPDATE,2024-12-01 12:10:00,system
140,141,DELETE,2024-12-01 12:10:00,system
141,142,INSERT,2024-12-01 12:10:00,system
142,143,UPDATE,2024-12-01 12:10:00,system
143,144,DELETE,2024-12-01 12:10:00,system
144,145,INSERT,2024-12-01 12:10:00,system
145,146,UPDATE,2024-12-01 12:10:00,system
146,147,DELETE,2024-12-01 12:10:00,system
147,148,INSERT,2024-12-01 12:10:00,system
148,149,UPDATE,2024-12-01 12:10:00,system
149,150,DELETE,2024-12-01 12:10:00,system
150,151,INSERT,2024-12-01 12:10:00,system
151,152,UPDATE,2024-12-01 12:10:00,system
152,153,DELETE,2024-12-01 12:10:00,system
153,154,INSERT,2024-12-01 12:10:00,system
154,155,UPDATE,2024-12-01 12:10:00,system
155,156,DELETE,2024-12-01 12:10:00,system
156,157,INSERT,2024-12-01 12:10:00,system
157,158,UPDATE,2024-12-01 12:10:00,system
158,159,DELETE,2024-12-01 12:10:00,system
159,160,INSERT,2024-12-01 12:10:00,system
160,161,UPDATE,2024-12-01 12:10:00,system
161,162,DELETE,2024-12-01 12:10:00,system
162,163,INSERT,2024-12-01 12:10:00,system
163,164,UPDATE,2024-12-01 12:10:00,system
164,165,DELETE,2024-12-01 12:10:00,system
165,166,INSERT,2024-12-01 12:10:00,system
166,167,UPDATE,2024-12-01 12:10:00,system
167,168,DELETE,2024-12-01 12:10:00,system
168,169,INSERT,2024-12-01 12:10:00,system
169,170,UPDATE,2024-12-01 12:10:00,system
170,171,DELETE,2024-12-01 12:10:00,system
171,172,INSERT,2024-12-01 12:10:00,system
172,173,UPDATE,2024-12-01 12:10:00,system
173,174,DELETE,2024-12-01 12:10:00,system
174,175,INSERT,2024-12-01 12:10:00,system
175,176,UPDATE,2024-12-01 12:10:00,system
176,177,DELETE,2024-12-01 12:10:00,system
177,178,INSERT,2024-12-01 12:10:00,system
178,179,UPDATE,2024-12-01 12:10:00,system
179,180,DELETE,2024-12-01 12:10:00,system
180,181,INSERT,2024-12-01 12:10:00,system
181,182,UPDATE,2024-12-01 12:10:00,system
182,183,DELETE,2024-12-01 12:10:00,system
183,184,INSERT,2024-12-01 12:10:00,system
184,185,UPDATE,2024-12-01 12:10:00,system
185,186,DELETE,2024-12-01 12:10:00,system
186,187,INSERT,2024-12-01 12:10:00,system
187,188,UPDATE,2024-12-01 12:10:00,system
188,189,DELETE,2024-12-01 12:10:00,system
189,190,INSERT,2024-12-01 12:10:00,system
190,191,UPDATE,2024-12-01 12:10:00,system
191,192,DELETE,2024-12-01 12:10:00,system
192,193,INSERT,2024-12-01 12:10:00,system
193,194,UPDATE,2024-12-01 12:10:00,system
194,195,DELETE,2024-12-01 12:10:00,system
195,196,INSERT,2024-12-01 12:10:00,system
196,197,UPDATE,2024-12-01 12:10:00,system
197,198,DELETE,2024-12-01 12:10:00,system
198,199,INSERT,2024-12-01 12:10:00,system
199,200,UPDATE,2024-12-01 12:10:00,system
200,201,DELETE,2024-12-01 12:10:00,system
201,202,INSERT,2024-12-01 12:10:00,system
202,203,UPDATE,2024-12-01 12:10:00,system
203,204,DELETE,2024-12-01 12:10:00,system
204,205,INSERT,2024-12-01 12:10:00,system
205,206,UPDATE,2024-12-01 12:10:00,system
206,207,DELETE,2024-12-01 12:10:00,system
207,208,INSERT,2024-12-01 12:10:00,system
208,209,UPDATE,2024-12-01 12:10:00,system
209,210,DELETE,2024-12-01 12:10:00,system
210,211,INSERT,2024-12-01 12:10:00,system
211,212,UPDATE,2024-12-01 12:10:00,system
212,213,DELETE,2024-12-01 12:10:00,system
213,214,INSERT,2024-12-01 12:10:00,system
214,215,UPDATE,2024-12-01 12:10:00,system
215,216,DELETE,2024-12-01 12:10:00,system
216,217,INSERT,2024-12-01 12:10:00,system
217,218,UPDATE,2024-12-01 12:10:00,system
218,219,DELETE,2024-12-01 12:10:00,system
219,220,INSERT,2024-12-01 12:10:00,system
220,221,UPDATE,2024-12-01 12:10:00,system
221,222,DELETE,2024-12-01 12:10:00,system
222,223,INSERT,2024-12-01 12:10:00,system
223,224,UPDATE,2024-12-01 12:10:00,system
224,225,DELETE,2024-12-01 12:10:00,system
225,226,INSERT,2024-12-01 12:10:00,system
226,227,UPDATE,2024-12-01 12:10:00,system
227,228,DELETE,2024-12-01 12:10:00,system
228,229,INSERT,2024-12-01 12:10:00,system
229,230,UPDATE,2024-12-01 12:10:00,system
230,231,DELETE,2024-12-01 12:10:00,system
231,232,INSERT,2024-12-01 12:10:00,system
232,233,UPDATE,2024-12-01 12:10:00,system
233,234,DELETE,2024-12-01 12:10:00,system
234,235,INSERT,2024-12-01 12:10:00,system
235,236,UPDATE,2024-12-01 12:10:00,system
236,237,DELETE,2024-12-01 12:10:00,system
237,238,INSERT,2024-12-01 12:10:00,system
238,239,UPDATE,2024-12-01 12:10:00,system
239,240,DELETE,2024-12-01 12:10:00,system
240,241,INSERT,2024-12-01 12:10:00,system
241,242,UPDATE,2024-12-01 12:10:00,system
242,243,DELETE,2024-12-01 12:10:00,system
243,244,INSERT,2024-12-01 12:10:00,system
244,245,UPDATE,2024-12-01 12:10:00,system
245,246,DELETE,2024-12-01 12:10:00,system
246,247,INSERT,2024-12-01 12:10:00,system
247,248,UPDATE,2024-12-01 12:10:00,system
248,249,DELETE,2024-12-01 12:10:00,system
249,250,INSERT,2024-12-01 12:10:00,system
250,251,UPDATE,2024-12-01 12:10:00,system
251,252,DELETE,2024-12-01 12:10:00,system
252,253,INSERT,2024-12-01 12:10:00,system
253,254,UPDATE,2024-12-01 12:10:00,system
254,255,DELETE,2024-12-01 12:10:00,system
255,256,INSERT,2024-12-01 12:10:00,system
256,257,UPDATE,2024-12-01 12:10:00,system
257,258,DELETE,2024-12-01 12:10:00,system
258,259,INSERT,2024-12-01 12:10:00,system
259,260,UPDATE,2024-12-01 12:10:00,system
260,261,DELETE,2024-12-01 12:10:00,system
261,262,INSERT,2024-12-01 12:10:00,system
262,263,UPDATE,2024-12-01 12:10:00,system
263,264,DELETE,2024-12-01 12:10:00,system
264,265,INSERT,2024-12-01 12:10:00,system
265,266,UPDATE,2024-12-01 12:10:00,system
266,267,DELETE,2024-12-01 12:10:00,system
267,268,INSERT,2024-12-01 12:10:00,system
268,269,UPDATE,2024-12-01 12:10:00,system
269,270,DELETE,2024-12-01 12:10:00,system
270,271,INSERT,2024-12-01 12:10:00,system
271,272,UPDATE,2024-12-01 12:10:00,system
272,273,DELETE,2024-12-01 12:10:00,system
273,274,INSERT,2024-12-01 12:10:00,system
274,275,UPDATE,2024-12-01 12:10:00,system
275,276,DELETE,2024-12-01 12:10:00,system
276,277,INSERT,2024-12-01 12:10:00,system
277,278,UPDATE,2024-12-01 12:10:00,system
278,279,DELETE,2024-12-01 12:10:00,system
279,280,INSERT,2024-12-01 12:10:00,system
280,281,UPDATE,2024-12-01 12:10:00,system
281,282,DELETE,2024-12-01 12:10:00,system
282,283,INSERT,2024-12-01 12:10:00,system
283,284,UPDATE,2024-12-01 12:10:00,system
284,285,DELETE,2024-12-01 12:10:00,system
285,286,INSERT,2024-12-01 12:10:00,system
286,287,UPDATE,2024-12-01 12:10:00,system
287,288,DELETE,2024-12-01 12:10:00,system
288,289,INSERT,2024-12-01 12:10:00,system
289,290,UPDATE,2024-12-01 12:10:00,system
290,291,DELETE,2024-12-01 12:10:00,system
291,292,INSERT,2024-12-01 12:10:00,system
292,293,UPDATE,2024-12-01 12:10:00,system
293,294,DELETE,2024-12-01 12:10:00,system
294,295,INSERT,2024-12-01 12:10:00,system
295,296,UPDATE,2024-12-01 12:10:00,system
296,297,DELETE,2024-12-01 12:10:00,system
297,298,INSERT,2024-12-01 12:10:00,system
298,299,UPDATE,2024-12-01 12:10:00,system
299,300,DELETE,2024-12-01 12:10:00,system
300,301,INSERT,2024-12-01 12:10:00,system
301,302,UPDATE,2024-12-01 12:10:00,system
302,303,DELETE,2024-12-01 12:10:00,system
303,304,INSERT,2024-12-01 12:10:00,system
304,305,UPDATE,2024-12-01 12:10:00,system
305,306,DELETE,2024-12-01 12:10:00,system
306,307,INSERT,2024-12-01 12:10:00,system
307,308,UPDATE,2024-12-01 12:10:00,system
308,309,DELETE,2024-12-01 12:10:00,system
309,310,INSERT,2024-12-01 12:10:00,system
310,311,UPDATE,2024-12-01 12:10:00,system
311,312,DELETE,2024-12-01 12:10:00,system
312,313,INSERT,2024-12-01 12:10:00,system
313,314,UPDATE,2024-12-01 12:10:00,system
314,315,DELETE,2024-12-01 12:10:00,system
315,316,INSERT,2024-12-01 12:10:00,system
316,317,UPDATE,2024-12-01 12:10:00,system
317,318,DELETE,2024-12-01 12:10:00,system
318,319,INSERT,2024-12-01 12:10:00,system
319,320,UPDATE,2024-12-01 12:10:00,system
320,321,DELETE,2024-12-01 12:10:00,system
321,322,INSERT,2024-12-01 12:10:00,system
322,323,UPDATE,2024-12-01 12:10:00,system
323,324,DELETE,2024-12-01 12:10:00,system
324,325,INSERT,2024-12-01 12:10:00,system
325,326,UPDATE,2024-12-01 12:10:00,system
326,327,DELETE,2024-12-01 12:10:00,system
327,328,INSERT,2024-12-01 12:10:00,system
328,329,UPDATE,2024-12-01 12:10:00,system
329,330,DELETE,2024-12-01 12:10:00,system
330,331,INSERT,2024-12-01 12:10:00,system
331,332,UPDATE,2024-12-01 12:10:00,system
332,333,DELETE,2024-12-01 12:10:00,system
333,334,INSERT,2024-12-01 12:10:00,system
334,335,UPDATE,2024-12-01 12:10:00,system
335,336,DELETE,2024-12-01 12:10:00,system
336,337,INSERT,2024-12-01 12:10:00,system
337,338,UPDATE,2024-12-01 12:10:00,system
338,339,DELETE,2024-12-01 12:10:00,system
339,340,INSERT,2024-12-01 12:10:00,system
340,341,UPDATE,2024-12-01 12:10:00,system
341,342,DELETE,2024-12-01 12:10:00,system
342,343,INSERT,2024-12-01 12:10:00,system
343,344,UPDATE,2024-12-01 12:10:00,system
344,345,DELETE,2024-12-01 12:10:00,system
345,346,INSERT,2024-12-01 12:10:00,system
346,347,UPDATE,2024-12-01 12:10:00,system
347,348,DELETE,2024-12-01 12:10:00,system
348,349,INSERT,2024-12-01 12:10:00,system
349,350,UPDATE,2024-12-01 12:10:00,system
350,351,DELETE,2024-12-01 12:10:00,system
351,352,INSERT,2024-12-01 12:10:00,system
352,353,UPDATE,2024-12-01 12:10:00,system
353,354,DELETE,2024-12-01 12:10:00,system
354,355,INSERT,2024-12-01 12:10:00,system
355,356,UPDATE,2024-12-01 12:10:00,system
356,357,DELETE,2024-12-01 12:10:00,system
357,358,INSERT,2024-12-01 12:10:00,system
358,359,UPDATE,2024-12-01 12:10:00,system
359,360,DELETE,2024-12-01 12:10:00,system
360,361,INSERT,2024-12-01 12:10:00,system
361,362,UPDATE,2024-12-01 12:10:00,system
362,363,DELETE,2024-12-01 12:10:00,system
363,364,INSERT,2024-12-01 12:10:00,system
364,365,UPDATE,2024-12-01 12:10:00,system
365,366,DELETE,2024-12-01 12:10:00,system
366,367,INSERT,2024-12-01 12:10:00,system
367,368,UPDATE,2024-12-01 12:10:00,system
368,369,DELETE,2024-12-01 12:10:00,system
369,370,INSERT,2024-12-01 12:10:00,system
370,371,UPDATE,2024-12-01 12:10:00,system
371,372,DELETE,2024-12-01 12:10:00,system
372,373,INSERT,2024-12-01 12:10:00,system
373,374,UPDATE,2024-12-01 12:10:00,system
374,375,DELETE,2024-12-01 12:10:00,system
375,376,INSERT,2024-12-01 12:10:00,system
376,377,UPDATE,2024-12-01 12:10:00,system
377,378,DELETE,2024-12-01 12:10:00,system
378,379,INSERT,2024-12-01 12:10:00,system
379,380,UPDATE,2024-12-01 12:10:00,system
380,381,DELETE,2024-12-01 12:10:00,system
381,382,INSERT,2024-12-01 12:10:00,system
382,383,UPDATE,2024-12-01 12:10:00,system
383,384,DELETE,2024-12-01 12:10:00,system
384,385,INSERT,2024-12-01 12:10:00,system
385,386,UPDATE,2024-12-01 12:10:00,system
386,387,DELETE,2024-12-01 12:10:00,system
387,388,INSERT,2024-12-01 12:10:00,system
388,389,UPDATE,2024-12-01 12:10:00,system
389,390,DELETE,2024-12-01 12:10:00,system
390,391,INSERT,2024-12-01 12:10:00,system
391,392,UPDATE,2024-12-01 12:10:00,system
392,393,DELETE,2024-12-01 12:10:00,system
393,394,INSERT,2024-12-01 12:10:00,system
394,395,UPDATE,2024-12-01 12:10:00,system
395,396,DELETE,2024-12-01 12:10:00,system
396,397,INSERT,2024-12-01 12:10:00,system
397,398,UPDATE,2024-12-01 12:10:00,system
398,399,DELETE,2024-12-01 12:10:00,system
399,400,INSERT,2024-12-01 12:10:00,system
400,401,UPDATE,2024-12-01 12:10:00,system
401,402,DELETE,2024-12-01 12:10:00,system
402,403,INSERT,2024-12-01 12:10:00,system
403,404,UPDATE,2024-12-01 12:10:00,system
404,405,DELETE,2024-12-01 12:10:00,system
405,406,INSERT,2024-12-01 12:10:00,system
406,407,UPDATE,2024-12-01 12:10:00,system
407,408,DELETE,2024-12-01 12:10:00,system
408,409,INSERT,2024-12-01 12:10:00,system
409,410,UPDATE,2024-12-01 12:10:00,system
410,411,DELETE,2024-12-01 12:10:00,system
411,412,INSERT,2024-12-01 12:10:00,system
412,413,UPDATE,2024-12-01 12:10:00,system
413,414,DELETE,2024-12-01 12:10:00,system
414,415,INSERT,2024-12-01 12:10:00,system
415,416,UPDATE,2024-12-01 12:10:00,system
416,417,DELETE,2024-12-01 12:10:00,system
417,418,INSERT,2024-12-01 12:10:00,system
418,419,UPDATE,2024-12-01 12:10:00,system
419,420,DELETE,2024-12-01 12:10:00,system
420,421,INSERT,2024-12-01 12:10:00,system
421,422,UPDATE,2024-12-01 12:10:00,system
422,423,DELETE,2024-12-01 12:10:00,system
423,424,INSERT,2024-12-01 12:10:00,system
424,425,UPDATE,2024-12-01 12:10:00,system
425,426,DELETE,2024-12-01 12:10:00,system
426,427,INSERT,2024-12-01 12:10:00,system
427,428,UPDATE,2024-12-01 12:10:00,system
428,429,DELETE,2024-12-01 12:10:00,system
429,430,INSERT,2024-12-01 12:10:00,system
430,431,UPDATE,2024-12-01 12:10:00,system
431,432,DELETE,2024-12-01 12:10:00,system
432,433,INSERT,2024-12-01 12:10:00,system
433,434,UPDATE,2024-12-01 12:10:00,system
434,435,DELETE,2024-12-01 12:10:00,system
435,436,INSERT,2024-12-01 12:10:00,system
436,437,UPDATE,2024-12-01 12:10:00,system
437,438,DELETE,2024-12-01 12:10:00,system
438,439,INSERT,2024-12-01 12:10:00,system
439,440,UPDATE,2024-12-01 12:10:00,system
440,441,DELETE,2024-12-01 12:10:00,system
441,442,INSERT,2024-12-01 12:10:00,system
442,443,UPDATE,2024-12-01 12:10:00,system
443,444,DELETE,2024-12-01 12:10:00,system
444,445,INSERT,2024-12-01 12:10:00,system
445,446,UPDATE,2024-12-01 12:10:00,system
446,447,DELETE,2024-12-01 12:10:00,system
447,448,INSERT,2024-12-01 12:10:00,system
448,449,UPDATE,2024-12-01 12:10:00,system
449,450,DELETE,2024-12-01 12:10:00,system
450,451,INSERT,2024-12-01 12:10:00,system
451,452,UPDATE,2024-12-01 12:10:00,system
452,453,DELETE,2024-12-01 12:10:00,system
453,454,INSERT,2024-12-01 12:10:00,system
454,455,UPDATE,2024-12-01 12:10:00,system
455,456,DELETE,2024-12-01 12:10:00,system
456,457,INSERT,2024-12-01 12:10:00,system
457,458,UPDATE,2024-12-01 12:10:00,system
458,459,DELETE,2024-12-01 12:10:00,system
459,460,INSERT,2024-12-01 12:10:00,system
460,461,UPDATE,2024-12-01 12:10:00,system
461,462,DELETE,2024-12-01 12:10:00,system
462,463,INSERT,2024-12-01 12:10:00,system
463,464,UPDATE,2024-12-01 12:10:00,system
464,465,DELETE,2024-12-01 12:10:00,system
465,466,INSERT,2024-12-01 12:10:00,system
466,467,UPDATE,2024-12-01 12:10:00,system
467,468,DELETE,2024-12-01 12:10:00,system
468,469,INSERT,2024-12-01 12:10:00,system
469,470,UPDATE,2024-12-01 12:10:00,system
470,471,DELETE,2024-12-01 12:10:00,system
471,472,INSERT,2024-12-01 12:10:00,system
472,473,UPDATE,2024-12-01 12:10:00,system
473,474,DELETE,2024-12-01 12:10:00,system
474,475,INSERT,2024-12-01 12:10:00,system
475,476,UPDATE,2024-12-01 12:10:00,system
476,477,DELETE,2024-12-01 12:10:00,system
477,478,INSERT,2024-12-01 12:10:00,system
478,479,UPDATE,2024-12-01 12:10:00,system
479,480,DELETE,2024-12-01 12:10:00,system
480,481,INSERT,2024-12-01 12:10:00,system
481,482,UPDATE,2024-12-01 12:10:00,system
482,483,DELETE,2024-12-01 12:10:00,system
483,484,INSERT,2024-12-01 12:10:00,system
484,485,UPDATE,2024-12-01 12:10:00,system
485,486,DELETE,2024-12-01 12:10:00,system
486,487,INSERT,2024-12-01 12:10:00,system
487,488,UPDATE,2024-12-01 12:10:00,system
488,489,DELETE,2024-12-01 12:10:00,system
489,490,INSERT,2024-12-01 12:10:00,system
490,491,UPDATE,2024-12-01 12:10:00,system
491,492,DELETE,2024-12-01 12:10:00,system
492,493,INSERT,2024-12-01 12:10:00,system
493,494,UPDATE,2024-12-01 12:10:00,system
494,495,DELETE,2024-12-01 12:10:00,system
495,496,INSERT,2024-12-01 12:10:00,system
496,497,UPDATE,2024-12-01 12:10:00,system
497,498,DELETE,2024-12-01 12:10:00,system
498,499,INSERT,2024-12-01 12:10:00,system
499,500,UPDATE,2024-12-01 12:10:00,system
500,501,DELETE,2024-12-01 12:10:00,system
501,502,INSERT,2024-12-01 12:10:00,system
502,503,UPDATE,2024-12-01 12:10:00,system
503,504,DELETE,2024-12-01 12:10:00,system
504,505,INSERT,2024-12-01 12:10:00,system
505,506,UPDATE,2024-12-01 12:10:00,system
506,507,DELETE,2024-12-01 12:10:00,system
507,508,INSERT,2024-12-01 12:10:00,system
508,509,UPDATE,2024-12-01 12:10:00,system
509,510,DELETE,2024-12-01 12:10:00,system
510,511,INSERT,2024-12-01 12:10:00,system
511,512,UPDATE,2024-12-01 12:10:00,system
512,513,DELETE,2024-12-01 12:10:00,system
513,514,INSERT,2024-12-01 12:10:00,system
514,515,UPDATE,2024-12-01 12:10:00,system
515,516,DELETE,2024-12-01 12:10:00,system
516,517,INSERT,2024-12-01 12:10:00,system
517,518,UPDATE,2024-12-01 12:10:00,system
518,519,DELETE,2024-12-01 12:10:00,system
519,520,INSERT,2024-12-01 12:10:00,system
520,521,UPDATE,2024-12-01 12:10:00,system
521,522,DELETE,2024-12-01 12:10:00,system
522,523,INSERT,2024-12-01 12:10:00,system
523,524,UPDATE,2024-12-01 12:10:00,system
524,525,DELETE,2024-12-01 12:10:00,system
525,526,INSERT,2024-12-01 12:10:00,system
526,527,UPDATE,2024-12-01 12:10:00,system
527,528,DELETE,2024-12-01 12:10:00,system
528,529,INSERT,2024-12-01 12:10:00,system
529,530,UPDATE,2024-12-01 12:10:00,system
530,531,DELETE,2024-12-01 12:10:00,system
531,532,INSERT,2024-12-01 12:10:00,system
532,533,UPDATE,2024-12-01 12:10:00,system
533,534,DELETE,2024-12-01 12:10:00,system
534,535,INSERT,2024-12-01 12:10:00,system
535,536,UPDATE,2024-12-01 12:10:00,system
536,537,DELETE,2024-12-01 12:10:00,system
537,538,INSERT,2024-12-01 12:10:00,system
538,539,UPDATE,2024-12-01 12:10:00,system
539,540,DELETE,2024-12-01 12:10:00,system
540,541,INSERT,2024-12-01 12:10:00,system
541,542,UPDATE,2024-12-01 12:10:00,system
542,543,DELETE,2024-12-01 12:10:00,system
543,544,INSERT,2024-12-01 12:10:00,system
544,545,UPDATE,2024-12-01 12:10:00,system
545,546,DELETE,2024-12-01 12:10:00,system
546,547,INSERT,2024-12-01 12:10:00,system
547,548,UPDATE,2024-12-01 12:10:00,system
548,549,DELETE,2024-12-01 12:10:00,system
549,550,INSERT,2024-12-01 12:10:00,system
550,551,UPDATE,2024-12-01 12:10:00,system
551,552,DELETE,2024-12-01 12:10:00,system
552,553,INSERT,2024-12-01 12:10:00,system
553,554,UPDATE,2024-12-01 12:10:00,system
554,555,DELETE,2024-12-01 12:10:00,system
555,556,INSERT,2024-12-01 12:10:00,system
556,557,UPDATE,2024-12-01 12:10:00,system
557,558,DELETE,2024-12-01 12:10:00,system
558,559,INSERT,2024-12-01 12:10:00,system
559,560,UPDATE,2024-12-01 12:10:00,system
560,561,DELETE,2024-12-01 12:10:00,system
561,562,INSERT,2024-12-01 12:10:00,system
562,563,UPDATE,2024-12-01 12:10:00,system
563,564,DELETE,2024-12-01 12:10:00,system
564,565,INSERT,2024-12-01 12:10:00,system
565,566,UPDATE,2024-12-01 12:10:00,system
566,567,DELETE,2024-12-01 12:10:00,system
567,568,INSERT,2024-12-01 12:10:00,system
568,569,UPDATE,2024-12-01 12:10:00,system
569,570,DELETE,2024-12-01 12:10:00,system
570,571,INSERT,2024-12-01 12:10:00,system
571,572,UPDATE,2024-12-01 12:10:00,system
572,573,DELETE,2024-12-01 12:10:00,system
573,574,INSERT,2024-12-01 12:10:00,system
574,575,UPDATE,2024-12-01 12:10:00,system
575,576,DELETE,2024-12-01 12:10:00,system
